time,bat,temp,DO,Q 
1461974340,+3.46,+11.523, +9.060,+0.985
1461975240,+3.46,+11.487, +9.063,+0.986
1461976140,+3.46,+11.487, +9.034,+0.985
1461977040,+3.46,+11.443, +9.015,+0.986
1461977940,+3.46,+11.371, +8.976,+0.985
1461978840,+3.46,+11.299, +8.943,+0.985
1461979740,+3.46,+11.236, +8.915,+0.986
1461980640,+3.46,+11.164, +8.866,+0.986
1461981540,+3.46,+11.065, +8.840,+0.986
1461982440,+3.46,+10.975, +8.775,+0.985
1461983340,+3.46,+10.893, +8.735,+0.986
1461984240,+3.46,+10.812, +8.661,+0.985
1461985140,+3.46,+10.694, +8.609,+0.986
1461986040,+3.46,+10.585, +8.555,+0.987
1461986940,+3.46,+10.494, +8.477,+0.986
1461987840,+3.46,+10.413, +8.409,+0.987
1461988740,+3.46,+10.321, +8.327,+0.986
1461989640,+3.46,+10.267, +8.250,+0.986
1461990540,+3.46,+10.130, +8.195,+0.986
1461991440,+3.46,+10.057, +8.127,+0.986
1461992340,+3.46, +9.983, +8.054,+0.987
1461993240,+3.46, +9.901, +7.990,+0.987
1461994140,+3.46, +9.800, +7.935,+0.987
1461995040,+3.46, +9.754, +7.863,+0.987
1461995940,+3.46, +9.662, +7.804,+0.987
1461996840,+3.46, +9.588, +7.737,+0.987
1461997740,+3.46, +9.496, +7.673,+0.986
1461998640,+3.46, +9.441, +7.620,+0.986
1461999540,+3.46, +9.376, +7.575,+0.988
1462000440,+3.46, +9.284, +7.522,+0.987
1462001340,+3.46, +9.219, +7.482,+0.988
1462002240,+3.46, +9.154, +7.424,+0.988
1462003140,+3.46, +9.080, +7.389,+0.988
1462004040,+3.46, +9.005, +7.356,+0.988
1462004940,+3.45, +8.950, +7.306,+0.987
1462005840,+3.45, +8.875, +7.287,+0.988
1462006740,+3.45, +8.819, +7.237,+0.988
1462007640,+3.45, +8.763, +7.212,+0.988
1462008540,+3.45, +8.688, +7.179,+0.988
1462009440,+3.45, +8.642, +7.127,+0.988
1462010340,+3.45, +8.604, +7.092,+0.988
1462011240,+3.45, +8.520, +7.064,+0.989
1462012140,+3.45, +8.464, +7.033,+0.988
1462013040,+3.45, +8.379, +7.018,+0.988
1462013940,+3.45, +8.370, +6.972,+0.988
1462014840,+3.45, +8.285, +6.952,+0.988
1462015740,+3.45, +8.229, +6.929,+0.988
1462016640,+3.45, +8.191, +6.913,+0.988
1462017540,+3.45, +8.125, +6.891,+0.989
1462018440,+3.45, +8.087, +6.869,+0.988
1462019340,+3.45, +8.050, +6.857,+0.988
1462020240,+3.45, +8.021, +6.853,+0.988
1462021140,+3.45, +8.002, +6.836,+0.988
1462022040,+3.45, +7.984, +6.833,+0.988
1462022940,+3.45, +7.965, +6.832,+0.988
1462023840,+3.45, +7.965, +6.842,+0.988
1462024740,+3.45, +7.974, +6.851,+0.989
1462025640,+3.45, +7.984, +6.877,+0.988
1462026540,+3.45, +8.097, +6.883,+0.989
1462027440,+3.45, +8.059, +6.935,+0.989
1462028340,+3.45, +8.116, +6.972,+0.988
1462029240,+3.45, +8.172, +7.035,+0.988
1462030140,+3.45, +8.229, +7.109,+0.988
1462031040,+3.45, +8.314, +7.169,+0.988
1462031940,+3.45, +8.389, +7.239,+0.988
1462032840,+3.45, +8.511, +7.310,+0.989
1462033740,+3.45, +8.651, +7.376,+0.988
1462034640,+3.45, +8.782, +7.449,+0.988
1462035540,+3.45, +8.884, +7.528,+0.988
1462036440,+3.45, +9.015, +7.595,+0.987
1462037340,+3.45, +9.173, +7.667,+0.987
1462038240,+3.45, +9.330, +7.740,+0.987
1462039140,+3.45, +9.459, +7.823,+0.987
1462040040,+3.45, +9.616, +7.907,+0.987
1462040940,+3.45, +9.791, +7.967,+0.987
1462041840,+3.45, +9.938, +8.043,+0.987
1462042740,+3.45,+10.093, +8.102,+0.986
1462043640,+3.45,+10.258, +8.165,+0.986
1462044540,+3.45,+10.422, +8.254,+0.987
1462045440,+3.45,+10.576, +8.328,+0.988
1462046340,+3.45,+10.721, +8.395,+0.987
1462047240,+3.45,+10.893, +8.424,+0.986
1462048140,+3.45,+11.011, +8.501,+0.986
1462049040,+3.45,+11.173, +8.553,+0.986
1462049940,+3.46,+11.299, +8.588,+0.986
1462050840,+3.46,+11.425, +8.638,+0.986
1462051740,+3.46,+11.532, +8.666,+0.985
1462052640,+3.46,+11.622, +8.718,+0.985
1462053540,+3.46,+11.720, +8.767,+0.986
1462054440,+3.46,+11.801, +8.785,+0.985
1462055340,+3.46,+11.863, +8.832,+0.986
1462056240,+3.46,+11.908, +8.855,+0.985
1462057140,+3.46,+11.979, +8.886,+0.986
1462058040,+3.46,+11.970, +8.896,+0.985
1462058940,+3.46,+11.979, +8.916,+0.986
1462059840,+3.46,+12.006, +8.909,+0.986
1462060740,+3.46,+11.979, +8.917,+0.986
1462061640,+3.46,+11.970, +8.835,+0.985
1462062540,+3.46,+11.926, +8.862,+0.985
1462063440,+3.46,+11.881, +8.869,+0.985
1462064340,+3.46,+11.827, +8.855,+0.986
1462065240,+3.46,+11.756, +8.829,+0.985
1462066140,+3.46,+11.702, +8.825,+0.985
1462067040,+3.46,+11.631, +8.800,+0.987
1462067940,+3.46,+11.541, +8.762,+0.986
1462068840,+3.46,+11.479, +8.702,+0.986
1462069740,+3.46,+11.398, +8.660,+0.986
1462070640,+3.46,+11.308, +8.584,+0.986
1462071540,+3.46,+11.227, +8.539,+0.986
1462072440,+3.46,+11.092, +8.488,+0.985
1462073340,+3.46,+11.056, +8.416,+0.987
1462074240,+3.46,+10.966, +8.353,+0.987
1462075140,+3.46,+10.911, +8.250,+0.986
1462076040,+3.46,+10.776, +8.200,+0.986
1462076940,+3.46,+10.712, +8.128,+0.986
1462077840,+3.46,+10.613, +8.057,+0.986
1462078740,+3.46,+10.558, +7.975,+0.986
1462079640,+3.46,+10.476, +7.910,+0.987
1462080540,+3.46,+10.394, +7.824,+0.987
1462081440,+3.46,+10.303, +7.772,+0.987
1462082340,+3.46,+10.249, +7.676,+0.986
1462083240,+3.46,+10.166, +7.634,+0.987
1462084140,+3.46,+10.112, +7.564,+0.987
1462085040,+3.46,+10.002, +7.497,+0.987
1462085940,+3.46, +9.965, +7.429,+0.987
1462086840,+3.46, +9.883, +7.375,+0.987
1462087740,+3.46, +9.818, +7.317,+0.987
1462088640,+3.46, +9.754, +7.268,+0.987
1462089540,+3.46, +9.662, +7.068,+0.987
1462090440,+3.46, +9.598, +7.179,+0.987
1462091340,+3.46, +9.552, +7.134,+0.988
1462092240,+3.46, +9.487, +7.073,+0.987
1462093140,+3.46, +9.422, +7.046,+0.988
1462094040,+3.46, +9.367, +7.005,+0.988
1462094940,+3.46, +9.284, +6.976,+0.988
1462095840,+3.46, +9.200, +6.927,+0.988
1462096740,+3.46, +9.173, +6.883,+0.988
1462097640,+3.46, +9.098, +6.848,+0.988
1462098540,+3.46, +9.033, +6.834,+0.988
1462099440,+3.46, +8.977, +6.795,+0.988
1462100340,+3.46, +8.903, +6.774,+0.988
1462101240,+3.46, +8.856, +6.734,+0.988
1462102140,+3.46, +8.791, +6.716,+0.988
1462103040,+3.45, +8.716, +6.707,+0.989
1462103940,+3.45, +8.670, +6.680,+0.988
1462104840,+3.45, +8.614, +6.676,+0.988
1462105740,+3.45, +8.586, +6.642,+0.988
1462106640,+3.45, +8.539, +6.636,+0.988
1462107540,+3.45, +8.529, +6.652,+0.988
1462108440,+3.45, +8.548, +6.652,+0.989
1462109340,+3.45, +8.511, +6.645,+0.988
1462110240,+3.45, +8.511, +6.649,+0.988
1462111140,+3.45, +8.520, +6.652,+0.988
1462112040,+3.45, +8.548, +6.668,+0.988
1462112940,+3.45, +8.529, +6.705,+0.988
1462113840,+3.45, +8.576, +6.714,+0.989
1462114740,+3.45, +8.632, +6.722,+0.988
1462115640,+3.45, +8.688, +6.760,+0.988
1462116540,+3.45, +8.726, +6.810,+0.988
1462117440,+3.45, +8.847, +6.829,+0.988
1462118340,+3.45, +8.940, +6.872,+0.988
1462119240,+3.45, +9.043, +6.923,+0.987
1462120140,+3.45, +9.117, +6.983,+0.987
1462121040,+3.45, +9.284, +7.032,+0.988
1462121940,+3.45, +9.376, +7.105,+0.988
1462122840,+3.45, +9.496, +7.176,+0.988
1462123740,+3.45, +9.616, +7.224,+0.987
1462124640,+3.45, +9.800, +7.289,+0.987
1462125540,+3.45, +9.910, +7.373,+0.988
1462126440,+3.45,+10.084, +7.428,+0.987
1462127340,+3.45,+10.221, +7.528,+0.987
1462128240,+3.45,+10.376, +7.595,+0.987
1462129140,+3.46,+10.567, +7.666,+0.987
1462130040,+3.45,+10.739, +7.749,+0.987
1462130940,+3.46,+10.911, +7.799,+0.986
1462131840,+3.46,+11.065, +7.890,+0.986
1462132740,+3.46,+11.218, +7.983,+0.987
1462133640,+3.46,+11.398, +8.020,+0.986
1462134540,+3.46,+11.541, +8.093,+0.986
1462135440,+3.46,+11.711, +8.131,+0.986
1462136340,+3.46,+11.836, +8.199,+0.986
1462137240,+3.46,+11.952, +8.285,+0.987
1462138140,+3.46,+12.095, +8.326,+0.986
1462139040,+3.46,+12.201, +8.388,+0.986
1462139940,+3.46,+12.326, +8.426,+0.985
1462140840,+3.46,+12.423, +8.481,+0.985
1462141740,+3.46,+12.538, +8.503,+0.985
1462142640,+3.46,+12.565, +8.572,+0.986
1462143540,+3.46,+12.609, +8.596,+0.986
1462144440,+3.46,+12.689, +8.600,+0.985
1462145340,+3.46,+12.724, +8.617,+0.985
1462146240,+3.46,+12.724, +8.630,+0.985
1462147140,+3.46,+12.759, +8.656,+0.985
1462148040,+3.47,+12.768, +8.655,+0.986
1462148940,+3.46,+12.759, +8.654,+0.986
1462149840,+3.47,+12.733, +8.636,+0.984
1462150740,+3.47,+12.715, +8.643,+0.985
1462151640,+3.47,+12.662, +8.627,+0.985
1462152540,+3.47,+12.609, +8.602,+0.986
1462153440,+3.47,+12.583, +8.563,+0.985
1462154340,+3.47,+12.521, +8.523,+0.984
1462155240,+3.47,+12.476, +8.491,+0.986
1462156140,+3.47,+12.379, +8.433,+0.984
1462157040,+3.47,+12.299, +8.401,+0.986
1462157940,+3.47,+12.201, +8.343,+0.985
1462158840,+3.47,+12.139, +8.292,+0.986
1462159740,+3.46,+12.059, +8.214,+0.985
1462160640,+3.47,+11.988, +8.154,+0.986
1462161540,+3.47,+11.908, +8.084,+0.986
1462162440,+3.47,+11.827, +7.976,+0.986
1462163340,+3.47,+11.747, +7.916,+0.986
1462164240,+3.47,+11.684, +7.777,+0.986
1462165140,+3.47,+11.577, +7.684,+0.986
1462166040,+3.47,+11.505, +7.665,+0.986
1462166940,+3.47,+11.452, +7.586,+0.987
1462167840,+3.47,+11.362, +7.509,+0.986
1462168740,+3.47,+11.263, +7.413,+0.986
1462169640,+3.47,+11.200, +7.352,+0.987
1462170540,+3.47,+11.101, +7.319,+0.986
1462171440,+3.46,+11.047, +7.287,+0.986
1462172340,+3.47,+10.975, +7.228,+0.987
1462173240,+3.47,+10.938, +7.165,+0.987
1462174140,+3.46,+10.830, +7.119,+0.987
1462175040,+3.46,+10.776, +7.067,+0.987
1462175940,+3.47,+10.694, +7.012,+0.987
1462176840,+3.46,+10.640, +6.974,+0.987
1462177740,+3.46,+10.576, +6.921,+0.987
1462178640,+3.46,+10.522, +6.883,+0.988
1462179540,+3.46,+10.422, +6.841,+0.987
1462180440,+3.46,+10.376, +6.759,+0.987
1462181340,+3.46,+10.321, +6.737,+0.987
1462182240,+3.46,+10.258, +6.718,+0.988
1462183140,+3.46,+10.194, +6.669,+0.987
1462184040,+3.46,+10.139, +6.640,+0.988
1462184940,+3.46,+10.084, +6.601,+0.988
1462185840,+3.46,+10.011, +6.558,+0.987
1462186740,+3.46, +9.910, +6.560,+0.988
1462187640,+3.46, +9.873, +6.512,+0.988
1462188540,+3.46, +9.782, +6.478,+0.987
1462189440,+3.46, +9.754, +6.462,+0.988
1462190340,+3.46, +9.699, +6.443,+0.989
1462191240,+3.46, +9.644, +6.425,+0.988
1462192140,+3.46, +9.570, +6.402,+0.988
1462193040,+3.46, +9.542, +6.385,+0.988
1462193940,+3.46, +9.515, +6.317,+0.989
1462194840,+3.46, +9.505, +6.336,+0.989
1462195740,+3.46, +9.515, +6.321,+0.988
1462196640,+3.46, +9.524, +6.311,+0.988
1462197540,+3.46, +9.505, +6.325,+0.988
1462198440,+3.46, +9.524, +6.334,+0.988
1462199340,+3.46, +9.579, +6.329,+0.988
1462200240,+3.46, +9.588, +6.342,+0.988
1462201140,+3.46, +9.644, +6.367,+0.988
1462202040,+3.46, +9.662, +6.405,+0.988
1462202940,+3.46, +9.782, +6.421,+0.988
1462203840,+3.46, +9.818, +6.458,+0.987
1462204740,+3.46, +9.910, +6.502,+0.988
1462205640,+3.46, +9.993, +6.550,+0.988
1462206540,+3.46,+10.093, +6.582,+0.988
1462207440,+3.46,+10.203, +6.662,+0.988
1462208340,+3.46,+10.321, +6.711,+0.988
1462209240,+3.46,+10.440, +6.760,+0.988
1462210140,+3.46,+10.567, +6.831,+0.987
1462211040,+3.46,+10.694, +6.905,+0.988
1462211940,+3.46,+10.848, +6.992,+0.987
1462212840,+3.46,+10.966, +7.106,+0.988
1462213740,+3.46,+11.137, +7.184,+0.988
1462214640,+3.46,+11.281, +7.236,+0.986
1462215540,+3.46,+11.434, +7.291,+0.986
1462216440,+3.46,+11.586, +7.419,+0.986
1462217340,+3.46,+11.756, +7.499,+0.987
1462218240,+3.46,+11.934, +7.544,+0.986
1462219140,+3.46,+12.050, +7.629,+0.986
1462220040,+3.46,+12.210, +7.706,+0.986
1462220940,+3.46,+12.361, +7.787,+0.986
1462221840,+3.46,+12.512, +7.824,+0.985
1462222740,+3.46,+12.636, +7.912,+0.986
1462223640,+3.46,+12.768, +7.980,+0.985
1462224540,+3.46,+12.909, +8.034,+0.986
1462225440,+3.47,+13.024, +8.084,+0.985
1462226340,+3.47,+13.094, +8.157,+0.986
1462227240,+3.47,+13.164, +8.192,+0.985
1462228140,+3.47,+13.252, +8.232,+0.985
1462229040,+3.47,+13.348, +8.252,+0.984
1462229940,+3.47,+13.383, +8.298,+0.985
1462230840,+3.47,+13.418, +8.311,+0.985
1462231740,+3.47,+13.471, +8.330,+0.986
1462232640,+3.47,+13.480, +8.343,+0.985
1462233540,+3.47,+13.506, +8.382,+0.985
1462234440,+3.47,+13.515, +8.374,+0.985
1462235340,+3.47,+13.532, +8.399,+0.986
1462236240,+3.47,+13.497, +8.379,+0.985
1462237140,+3.47,+13.454, +8.394,+0.985
1462238040,+3.47,+13.392, +8.388,+0.985
1462238940,+3.47,+13.392, +8.351,+0.985
1462239840,+3.47,+13.357, +8.316,+0.985
1462240740,+3.47,+13.331, +8.295,+0.986
1462241640,+3.47,+13.226, +8.279,+0.986
1462242540,+3.47,+13.155, +8.214,+0.985
1462243440,+3.47,+13.094, +8.169,+0.986
1462244340,+3.47,+13.068, +8.120,+0.986
1462245240,+3.47,+12.997, +8.074,+0.986
1462246140,+3.47,+12.927, +7.999,+0.985
1462247040,+3.47,+12.830, +7.929,+0.985
1462247940,+3.47,+12.777, +7.862,+0.985
1462248840,+3.47,+12.706, +7.781,+0.985
1462249740,+3.47,+12.609, +7.726,+0.986
1462250640,+3.47,+12.565, +7.651,+0.986
1462251540,+3.47,+12.503, +7.582,+0.985
1462252440,+3.47,+12.441, +7.531,+0.986
1462253340,+3.47,+12.352, +7.467,+0.987
1462254240,+3.47,+12.281, +7.375,+0.986
1462255140,+3.47,+12.210, +7.307,+0.986
1462256040,+3.47,+12.175, +7.219,+0.986
1462256940,+3.47,+12.068, +7.172,+0.986
1462257840,+3.47,+12.032, +7.107,+0.986
1462258740,+3.47,+11.970, +7.041,+0.987
1462259640,+3.47,+11.926, +6.956,+0.986
1462260540,+3.47,+11.854, +6.913,+0.987
1462261440,+3.47,+11.801, +6.855,+0.986
1462262340,+3.47,+11.738, +6.797,+0.986
1462263240,+3.47,+11.684, +6.737,+0.987
1462264140,+3.47,+11.667, +6.683,+0.987
1462265040,+3.47,+11.577, +6.657,+0.987
1462265940,+3.47,+11.514, +6.619,+0.987
1462266840,+3.47,+11.461, +6.583,+0.987
1462267740,+3.46,+11.407, +6.538,+0.986
1462268640,+3.47,+11.344, +6.512,+0.987
1462269540,+3.47,+11.308, +6.490,+0.987
1462270440,+3.47,+11.245, +6.461,+0.987
1462271340,+3.47,+11.173, +6.432,+0.987
1462272240,+3.47,+11.137, +6.412,+0.988
1462273140,+3.47,+11.083, +6.384,+0.988
1462274040,+3.47,+11.011, +6.351,+0.988
1462274940,+3.47,+10.966, +6.308,+0.988
1462275840,+3.47,+10.957, +6.264,+0.987
1462276740,+3.47,+10.902, +6.250,+0.988
1462277640,+3.47,+10.875, +6.241,+0.988
1462278540,+3.47,+10.812, +6.251,+0.988
1462279440,+3.47,+10.812, +6.218,+0.988
1462280340,+3.47,+10.758, +6.230,+0.988
1462281240,+3.46,+10.749, +6.206,+0.988
1462282140,+3.47,+10.721, +6.195,+0.988
1462283040,+3.47,+10.694, +6.204,+0.988
1462283940,+3.47,+10.667, +6.214,+0.988
1462284840,+3.46,+10.631, +6.234,+0.988
1462285740,+3.46,+10.667, +6.237,+0.988
1462286640,+3.47,+10.640, +6.239,+0.988
1462287540,+3.46,+10.667, +6.247,+0.988
1462288440,+3.46,+10.703, +6.254,+0.988
1462289340,+3.46,+10.776, +6.258,+0.988
1462290240,+3.46,+10.821, +6.279,+0.988
1462291140,+3.46,+10.902, +6.289,+0.988
1462292040,+3.46,+10.975, +6.317,+0.987
1462292940,+3.46,+11.065, +6.339,+0.987
1462293840,+3.46,+11.164, +6.373,+0.988
1462294740,+3.46,+11.263, +6.426,+0.987
1462295640,+3.47,+11.380, +6.487,+0.988
1462296540,+3.46,+11.470, +6.527,+0.987
1462297440,+3.46,+11.595, +6.605,+0.988
1462298340,+3.47,+11.702, +6.674,+0.988
1462299240,+3.47,+11.872, +6.734,+0.987
1462300140,+3.46,+12.006, +6.792,+0.986
1462301040,+3.46,+12.130, +6.890,+0.987
1462301940,+3.47,+12.246, +6.937,+0.987
1462302840,+3.47,+12.406, +7.005,+0.986
1462303740,+3.47,+12.530, +7.079,+0.986
1462304640,+3.47,+12.671, +7.144,+0.986
1462305540,+3.47,+12.786, +7.241,+0.986
1462306440,+3.47,+12.927, +7.316,+0.986
1462307340,+3.47,+13.041, +7.386,+0.985
1462308240,+3.47,+13.155, +7.475,+0.985
1462309140,+3.47,+13.296, +7.554,+0.986
1462310040,+3.47,+13.401, +7.635,+0.986
1462310940,+3.47,+13.506, +7.676,+0.986
1462311840,+3.47,+13.585, +7.758,+0.986
1462312740,+3.47,+13.663, +7.795,+0.985
1462313640,+3.47,+13.751, +7.867,+0.985
1462314540,+3.47,+13.803, +7.939,+0.986
1462315440,+3.47,+13.873, +7.939,+0.986
1462316340,+3.47,+13.925, +7.996,+0.985
1462317240,+3.47,+13.925, +8.030,+0.985
1462318140,+3.47,+13.934, +8.025,+0.985
1462319040,+3.47,+13.969, +8.064,+0.985
1462319940,+3.47,+13.942, +8.082,+0.985
1462320840,+3.47,+13.934, +8.121,+0.985
1462321740,+3.47,+13.908, +8.127,+0.985
1462322640,+3.47,+13.881, +8.120,+0.984
1462323540,+3.47,+13.829, +8.127,+0.985
1462324440,+3.47,+13.751, +8.140,+0.985
1462325340,+3.47,+13.707, +8.114,+0.985
1462326240,+3.47,+13.698, +8.098,+0.985
1462327140,+3.47,+13.541, +8.098,+0.986
1462328040,+3.47,+13.497, +8.050,+0.985
1462328940,+3.47,+13.436, +7.989,+0.984
1462329840,+3.47,+13.366, +7.889,+0.985
1462330740,+3.47,+13.278, +7.823,+0.985
1462331640,+3.47,+13.234, +7.765,+0.985
1462332540,+3.47,+13.155, +7.733,+0.985
1462333440,+3.47,+13.068, +7.686,+0.985
1462334340,+3.47,+13.006, +7.608,+0.985
1462335240,+3.47,+12.909, +7.557,+0.986
1462336140,+3.47,+12.856, +7.480,+0.986
1462337040,+3.47,+12.759, +7.429,+0.985
1462337940,+3.47,+12.671, +7.370,+0.986
1462338840,+3.47,+12.609, +7.306,+0.985
1462339740,+3.47,+12.538, +7.244,+0.986
1462340640,+3.47,+12.450, +7.181,+0.986
1462341540,+3.47,+12.397, +7.141,+0.986
1462342440,+3.47,+12.326, +7.108,+0.986
1462343340,+3.47,+12.255, +7.047,+0.985
1462344240,+3.47,+12.201, +6.988,+0.986
1462345140,+3.47,+12.130, +6.939,+0.986
1462346040,+3.47,+12.068, +6.874,+0.987
1462346940,+3.47,+11.979, +6.852,+0.986
1462347840,+3.47,+11.917, +6.782,+0.986
1462348740,+3.47,+11.863, +6.729,+0.987
1462349640,+3.47,+11.792, +6.694,+0.987
1462350540,+3.47,+11.738, +6.651,+0.987
1462351440,+3.47,+11.658, +6.598,+0.986
1462352340,+3.47,+11.613, +6.557,+0.986
1462353240,+3.47,+11.523, +6.512,+0.986
1462354140,+3.47,+11.443, +6.497,+0.987
1462355040,+3.47,+11.380, +6.481,+0.987
1462355940,+3.47,+11.299, +6.443,+0.987
1462356840,+3.47,+11.227, +6.421,+0.987
1462357740,+3.47,+11.146, +6.402,+0.987
1462358640,+3.47,+11.074, +6.355,+0.988
1462359540,+3.47,+11.011, +6.322,+0.987
1462360440,+3.47,+10.948, +6.320,+0.988
1462361340,+3.47,+10.884, +6.280,+0.988
1462362240,+3.47,+10.803, +6.260,+0.988
1462363140,+3.47,+10.730, +6.243,+0.987
1462364040,+3.47,+10.703, +6.212,+0.987
1462364940,+3.47,+10.658, +6.201,+0.987
1462365840,+3.47,+10.613, +6.193,+0.988
1462366740,+3.47,+10.576, +6.189,+0.988
1462367640,+3.47,+10.558, +6.178,+0.988
1462368540,+3.46,+10.540, +6.172,+0.988
1462369440,+3.47,+10.513, +6.179,+0.988
1462370340,+3.46,+10.531, +6.179,+0.987
1462371240,+3.47,+10.531, +6.188,+0.988
1462372140,+3.46,+10.558, +6.192,+0.987
1462373040,+3.46,+10.576, +6.197,+0.988
1462373940,+3.46,+10.613, +6.238,+0.988
1462374840,+3.47,+10.640, +6.248,+0.988
1462375740,+3.46,+10.694, +6.267,+0.988
1462376640,+3.46,+10.739, +6.295,+0.988
1462377540,+3.46,+10.794, +6.328,+0.987
1462378440,+3.46,+10.875, +6.369,+0.987
1462379340,+3.46,+10.929, +6.416,+0.987
1462380240,+3.46,+11.011, +6.436,+0.987
1462381140,+3.46,+11.110, +6.480,+0.987
1462382040,+3.46,+11.200, +6.553,+0.987
1462382940,+3.46,+11.281, +6.615,+0.987
1462383840,+3.46,+11.389, +6.648,+0.987
1462384740,+3.46,+11.487, +6.731,+0.987
1462385640,+3.47,+11.622, +6.770,+0.987
1462386540,+3.46,+11.738, +6.838,+0.987
1462387440,+3.46,+11.845, +6.821,+0.986
1462388340,+3.46,+11.952, +6.881,+0.986
1462389240,+3.46,+12.077, +6.983,+0.986
1462390140,+3.47,+12.219, +7.036,+0.986
1462391040,+3.47,+12.326, +7.101,+0.986
1462391940,+3.47,+12.503, +7.160,+0.986
1462392840,+3.47,+12.565, +7.244,+0.986
1462393740,+3.47,+12.715, +7.323,+0.986
1462394640,+3.47,+12.812, +7.408,+0.986
1462395540,+3.47,+12.883, +7.460,+0.986
1462396440,+3.47,+13.006, +7.542,+0.986
1462397340,+3.47,+13.103, +7.601,+0.986
1462398240,+3.47,+13.182, +7.655,+0.985
1462399140,+3.47,+13.243, +7.715,+0.985
1462400040,+3.47,+13.348, +7.740,+0.985
1462400940,+3.47,+13.462, +7.825,+0.985
1462401840,+3.47,+13.515, +7.882,+0.986
1462402740,+3.47,+13.532, +7.934,+0.986
1462403640,+3.47,+13.585, +7.946,+0.985
1462404540,+3.47,+13.585, +8.011,+0.986
1462405440,+3.47,+13.637, +8.015,+0.985
1462406340,+3.47,+13.646, +8.017,+0.984
1462407240,+3.47,+13.655, +8.043,+0.985
1462408140,+3.47,+13.611, +8.045,+0.985
1462409040,+3.47,+13.602, +8.090,+0.985
1462409940,+3.47,+13.593, +8.108,+0.985
1462410840,+3.47,+13.550, +8.108,+0.985
1462411740,+3.47,+13.541, +8.100,+0.985
1462412640,+3.47,+13.471, +8.088,+0.985
1462413540,+3.47,+13.418, +8.081,+0.985
1462414440,+3.47,+13.392, +8.068,+0.985
1462415340,+3.47,+13.331, +8.044,+0.985
1462416240,+3.47,+13.261, +8.035,+0.986
1462417140,+3.47,+13.226, +7.970,+0.985
1462418040,+3.47,+13.164, +7.920,+0.985
1462418940,+3.47,+13.076, +7.895,+0.985
1462419840,+3.47,+13.015, +7.853,+0.985
1462420740,+3.47,+12.944, +7.825,+0.985
1462421640,+3.47,+12.856, +7.780,+0.986
1462422540,+3.47,+12.803, +7.708,+0.985
1462423440,+3.47,+12.750, +7.658,+0.985
1462424340,+3.47,+12.671, +7.621,+0.985
1462425240,+3.47,+12.609, +7.529,+0.986
1462426140,+3.47,+12.574, +7.457,+0.985
1462427040,+3.47,+12.521, +7.358,+0.986
1462427940,+3.47,+12.476, +7.316,+0.987
1462428840,+3.47,+12.432, +7.257,+0.986
1462429740,+3.47,+12.370, +7.177,+0.985
1462430640,+3.47,+12.352, +7.134,+0.986
1462431540,+3.47,+12.308, +7.063,+0.986
1462432440,+3.47,+12.219, +7.051,+0.987
1462433340,+3.47,+12.175, +7.027,+0.986
1462434240,+3.47,+12.113, +7.026,+0.986
1462435140,+3.47,+12.077, +6.977,+0.986
1462436040,+3.47,+12.032, +6.918,+0.986
1462436940,+3.47,+11.961, +6.873,+0.986
1462437840,+3.47,+11.908, +6.830,+0.986
1462438740,+3.47,+11.854, +6.768,+0.986
1462439640,+3.47,+11.819, +6.671,+0.987
1462440540,+3.47,+11.765, +6.629,+0.987
1462441440,+3.47,+11.693, +6.595,+0.987
1462442340,+3.47,+11.667, +6.543,+0.987
1462443240,+3.47,+11.613, +6.514,+0.987
1462444140,+3.47,+11.568, +6.476,+0.987
1462445040,+3.47,+11.514, +6.490,+0.987
1462445940,+3.47,+11.470, +6.452,+0.987
1462446840,+3.47,+11.434, +6.413,+0.988
1462447740,+3.47,+11.353, +6.386,+0.987
1462448640,+3.47,+11.335, +6.352,+0.987
1462449540,+3.47,+11.281, +6.339,+0.988
1462450440,+3.47,+11.245, +6.292,+0.987
1462451340,+3.47,+11.209, +6.302,+0.988
1462452240,+3.47,+11.155, +6.299,+0.987
1462453140,+3.47,+11.173, +6.271,+0.988
1462454040,+3.47,+11.137, +6.265,+0.987
1462454940,+3.47,+11.110, +6.287,+0.988
1462455840,+3.47,+11.128, +6.267,+0.987
1462456740,+3.47,+11.128, +6.279,+0.987
1462457640,+3.47,+11.173, +6.287,+0.987
1462458540,+3.47,+11.146, +6.320,+0.987
1462459440,+3.47,+11.200, +6.324,+0.987
1462460340,+3.47,+11.254, +6.346,+0.988
1462461240,+3.47,+11.317, +6.365,+0.987
1462462140,+3.47,+11.362, +6.399,+0.987
1462463040,+3.47,+11.434, +6.438,+0.987
1462463940,+3.47,+11.541, +6.473,+0.988
1462464840,+3.47,+11.613, +6.521,+0.987
1462465740,+3.47,+11.702, +6.574,+0.986
1462466640,+3.47,+11.792, +6.627,+0.986
1462467540,+3.47,+11.934, +6.649,+0.987
1462468440,+3.46,+12.050, +6.702,+0.986
1462469340,+3.46,+12.148, +6.788,+0.987
1462470240,+3.47,+12.281, +6.842,+0.986
1462471140,+3.47,+12.441, +6.872,+0.987
1462472040,+3.47,+12.565, +6.933,+0.986
1462472940,+3.47,+12.715, +6.956,+0.986
1462473840,+3.47,+12.847, +7.064,+0.987
1462474740,+3.47,+12.980, +7.089,+0.986
1462475640,+3.47,+13.173, +7.154,+0.986
1462476540,+3.47,+13.305, +7.203,+0.985
